,initial_radius,acoustic_pressure,frequency,temperature,density,viscosity,surface_tension,sound_velocity,vapor_pressure,RP_dynamical_threshold,RP_mach_number,RP_near_zero,RP_max_velocity,RP_critical_transition,KM_dynamical_threshold,KM_mach_number,KM_near_zero,KM_max_velocity,KM_critical_transition,G_dynamical_threshold,G_mach_number,G_near_zero,G_max_velocity,G_critical_transition,critical_maximum,RP_expansion_radius,KM_expansion_radius,G_expansion_radius,RP_acoustic_emissions,KM_acoustic_emissions,G_acoustic_emissions,count
5581,1.1555555555555558e-05,2688888.888888889,240000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,0,"(False, False)",5.29298299209075,"(8.005447089053078, 8.005447089053078)",0,0,"(False, False)",0.9199875303602768,"(-1, 8.33360605701902)",0,1,"(False, False)",-1.0752127141005623,"(0.8426146959008142, 8.910996466808992)",38.260516225708834,1,1,1,0,0,0,5
5582,1.1555555555555558e-05,2688888.888888889,460000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,0,"(False, False)",4.803208527020535,"(9.77634042723717, 9.77634042723717)",0,1,"(False, False)",-0.0516930129943972,"(-1, 5.549658600162022)",0,1,"(False, False)",-1.4278589348476023,"(2.58541109529952, 5.812298827824755)",38.260516225708834,1,1,1,0,0,0,6
5583,1.1555555555555558e-05,2688888.888888889,680000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",0.7082964279315191,"(2.0193080269286123, 3.1946188150512738)",0,1,"(False, False)",-0.079014425861388,"(1.8881455907933358, 3.5050068895953745)",0,1,"(False, False)",-1.9081913016363492,"(2.4264445594337696, 4.520226433476379)",38.260516225708834,1,1,1,0,0,0,5
5584,1.1555555555555558e-05,2688888.888888889,900000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",0.5631188622106712,"(1.2945960939450492, 7.460346225723652)",0,1,"(False, False)",-0.7590717699376149,"(0.6281830623026549, 3.7874244718761254)",0,1,"(False, False)",-2.0850764887247006,"(0.787928111974351, 3.0646622723129706)",38.260516225708834,1,1,1,0,1,0,6
5585,1.1555555555555558e-05,2688888.888888889,1120000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",0.2853130284678202,"(1.3350078815557602, 4.629682656208355)",0,1,"(False, False)",-1.53793338395653,"(0.5706281955293935, 2.5123835960473513)",0,1,"(False, False)",-2.4744886254779432,"(1.1925407783926416, 2.630572129943445)",38.260516225708834,1,1,1,0,1,0,6
5586,1.1555555555555558e-05,2688888.888888889,1340000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-1.1034841193241816,"(0.692676657358099, 3.0676699925413264)",0,1,"(False, False)",-1.0164286015673865,"(1.2205313494394956, 3.035482582928044)",0,1,"(False, False)",-3.371942637425392,"(0.7337210041255944, 2.240158565989282)",38.260516225708834,1,1,1,0,1,1,8
5587,1.1555555555555558e-05,2688888.888888889,1560000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",0.5729339519362562,"(1.0686170324494615, 3.530190741562676)",0,1,"(False, False)",-1.6255228502231656,"(0.9367902344885521, 2.6655778843482625)",0,1,"(False, False)",-3.59069414997037,"(0.8429262841534015, 1.8399284281272565)",38.260516225708834,1,1,1,0,1,1,7
5588,1.1555555555555558e-05,2688888.888888889,1780000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-1.6647310923826837,"(0.7529144466247509, 2.98647928274201)",0,1,"(False, False)",-1.850900899520591,"(0.5185043390141169, 2.3142302037593057)",0,1,"(False, False)",-4.400947391426412,"(0.8169453492723865, 2.353341647183268)",38.260516225708834,1,1,1,1,1,1,9
5589,1.1555555555555558e-05,2688888.888888889,2000000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-0.1729798497443384,"(0.9264804840189862, 2.589450398665081)",0,1,"(False, False)",-2.988650816486318,"(0.660021307072716, 2.5453570553525977)",0,1,"(False, True)",-4.566404755860575,"(0.6735951917137808, 2.0545860629573056)",38.260516225708834,1,1,1,0,1,1,8
5590,1.1555555555555558e-05,3000000.0,20000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,0,"(False, False)",17.905310490051356,"(96.06498298126704, 96.06498298126704)",1,1,"(True, True)",-0.2488068050860886,"(98.67417507132261, 97.90554802046579)",1,0,"(False, False)",16.781945070519228,"(6329535923.759924, 95.55277822901654)",38.260516225708834,0,0,0,1,0,0,5
5591,1.1555555555555558e-05,3000000.0,240000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",5.865613477297668,"(-1, 8.458428869056275)",0,0,"(False, False)",0.6172987785355734,"(-1, 9.05766395829026)",0,1,"(False, False)",-0.7601606207264574,"(0.7335008468113445, 9.419476704465128)",38.260516225708834,1,1,1,0,0,0,4
5592,1.1555555555555558e-05,3000000.0,460000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",0.3017674135670659,"(-1, 6.894228065859626)",0,0,"(False, False)",0.5144860920176502,"(-1, 5.715347487146991)",0,1,"(False, False)",-1.3697513756079172,"(0.6800715656252843, 5.934952998136802)",38.260516225708834,1,1,1,0,0,0,4
5593,1.1555555555555558e-05,3000000.0,680000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,0,"(False, False)",1.427835679054828,"(2.7033732571975184, 8.465118519361907)",0,1,"(False, False)",-0.1497433716953472,"(1.636107975009169, 4.537459961866712)",0,1,"(False, False)",-2.1283311651055485,"(0.5900024647558181, 3.748962291308561)",38.260516225708834,1,1,1,0,0,0,6
5594,1.1555555555555558e-05,3000000.0,900000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",0.0474827530802835,"(1.073028074850761, 2.9569852650552004)",0,1,"(False, False)",-0.4108153643757038,"(0.9268321109867842, 3.8576007738021607)",0,1,"(False, False)",-2.4429927926289423,"(0.7116567649271627, 3.134914845248755)",38.260516225708834,1,1,1,0,0,0,5
5595,1.1555555555555558e-05,3000000.0,1120000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",0.6241658975885612,"(1.4992588886386415, 2.276184882321402)",0,1,"(False, False)",-0.3764473441690641,"(0.6030961880855384, 2.6325599298507325)",0,1,"(False, False)",-2.3392908270276798,"(1.917922560742254, 2.8599796995477247)",38.260516225708834,1,1,1,0,0,0,5
5596,1.1555555555555558e-05,3000000.0,1340000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",0.6003498662918759,"(0.5604264833648452, 4.394293505594907)",0,1,"(False, False)",-0.97007995653303,"(0.6083760822386678, 2.4400265829301615)",0,1,"(False, False)",-3.049502474157824,"(1.023387014181694, 2.3409852521174113)",38.260516225708834,1,1,1,0,1,1,7
5597,1.1555555555555558e-05,3000000.0,1560000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,0,"(False, False)",0.2453313325533032,"(1.2092005922586206, 4.4479647969035)",0,1,"(False, False)",-1.6335064375282355,"(0.6142680670561763, 3.095241074045543)",0,1,"(False, False)",-3.193320363331191,"(1.3140498798172755, 2.6906781451417627)",38.260516225708834,1,1,1,0,1,1,8
5598,1.1555555555555558e-05,3000000.0,1780000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-0.6554801515568236,"(0.6085445696096939, 3.312537223755766)",0,1,"(False, False)",-1.2258920917274585,"(0.6809337177860328, 2.081182243148782)",0,1,"(False, False)",-3.1065807606040168,"(1.0104731675358238, 1.6808312480212644)",38.260516225708834,1,1,1,0,1,1,8
5599,1.1555555555555558e-05,3000000.0,2000000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-0.4634946095747328,"(1.047634903137559, 2.90840679636425)",1,1,"(False, False)",-2.9949928534283887,"(2.3068019750330517, 2.3068019750330517)",0,1,"(False, True)",-4.9378667947777695,"(0.9442622819447521, 1.575195098034889)",38.260516225708834,1,1,1,0,1,1,9
5600,1.3666666666666667e-05,200000.0,20000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,0,"(False, False)",5.145479177494136,"(10.841509293465908, 10.841509293465908)",0,1,"(False, False)",-0.9598000008112296,"(-1, 11.635480873039524)",0,1,"(False, False)",-1.1153025183081084,"(-1, 11.579620880230165)",47.58572352610419,1,1,1,1,0,0,7
5601,1.3666666666666667e-05,200000.0,240000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",0.1715272114074797,"(-1, 4.090131332372423)",0,1,"(False, False)",-2.2132592478990123,"(1.1280981469417775, 2.9746425498176574)",0,1,"(False, False)",-4.5194401848550765,"(1.4538138949928472, 2.940531956940245)",47.58572352610419,1,1,1,0,0,0,5
5602,1.3666666666666667e-05,200000.0,460000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,1,"(False, False)",-3.163954609279035,"(1.9703105270692263, 1.3843847688479651)",0,1,"(False, False)",-3.655092791032984,"(1.0390161910496718, 1.4190586392570794)",0,1,"(False, False)",-5.300807235091545,"(1.323097428641734, 1.874647334171036)",47.58572352610419,1,1,1,0,1,0,8
5603,1.3666666666666667e-05,200000.0,680000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,1,"(False, False)",-5.044885281603188,"(1.242092342032796, 1.2314147929738422)",1,1,"(False, False)",-5.156340283503697,"(1.277977870705773, 1.2359909408148406)",0,1,"(False, True)",-6.982162111002741,"(1.1989641694541084, 1.2347585296994874)",47.58572352610419,1,1,1,1,1,1,11
5604,1.3666666666666667e-05,200000.0,900000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,1,"(False, True)",-5.567017281814132,"(1.1448089326157225, 1.1448089326157225)",1,1,"(False, True)",-5.603837884786356,"(1.1566533708224995, 1.1566533708224995)",0,1,"(False, True)",-7.415043412850049,"(1.1531538965423014, 1.1535687247537876)",47.58572352610419,1,1,1,1,1,1,11
5605,1.3666666666666667e-05,200000.0,1120000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, True)",-5.825315423097806,"(1.0951512999974098, 1.1011448804977202)",1,1,"(False, True)",-5.893070813282149,"(1.1031275243936403, 1.112895874340224)",0,1,"(False, True)",-7.702026814123071,"(1.107834677199748, 1.1078349491433384)",47.58572352610419,1,1,1,1,1,1,10
5606,1.3666666666666667e-05,200000.0,1340000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, True)",-6.006303187262942,"(1.0799670651500417, 1.0743422536025156)",1,1,"(False, True)",-6.106660527738244,"(1.0946343948115955, 1.097369820844981)",0,1,"(False, True)",-7.897824858909985,"(1.0906845982040672, 1.079603199854762)",47.58572352610419,1,1,1,1,1,1,10
5607,1.3666666666666667e-05,200000.0,1560000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, True)",-6.200407337781341,"(1.0678691123359023, 1.0567822516842498)",1,1,"(False, True)",-6.283915108051449,"(1.0817919719609927, 1.0818905288908671)",0,1,"(False, True)",-8.081116175196474,"(1.0830915291784595, 1.061015841764932)",47.58572352610419,1,1,1,1,1,1,10
5608,1.3666666666666667e-05,200000.0,1780000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, True)",-6.316762164600969,"(1.0583696131997171, 1.0446949557233935)",1,1,"(False, True)",-6.443972477751214,"(1.0684645182240453, 1.0684686296054058)",0,1,"(False, True)",-8.191107018460231,"(1.0707178958694985, 1.0481673646691432)",47.58572352610419,1,1,1,1,1,1,10
5609,1.3666666666666667e-05,200000.0,2000000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, True)",-6.426124268004946,"(1.0498841571306687, 1.0360432217412638)",1,1,"(False, True)",-6.575909328967888,"(1.0572937019968267, 1.058653382703002)",0,1,"(False, True)",-8.34503308095231,"(1.0604206424419267, 1.0389377157376127)",47.58572352610419,1,1,1,1,1,1,10
5610,1.3666666666666667e-05,511111.1111111111,20000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,0,"(False, False)",14.93083192677676,"(27.647342330105996, 27.647342330105996)",0,1,"(False, False)",-0.12436371733383,"(-1, 29.31574706835444)",0,1,"(False, False)",-1.4315047495585993,"(-1, 29.259851712143625)",47.58572352610419,1,1,1,1,0,0,7
5611,1.3666666666666667e-05,511111.1111111111,240000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",0.4406143085734751,"(-1, 6.590364996011598)",1,1,"(False, False)",-0.634502544653977,"(0.9465753183532989, 4.091006875167145)",0,1,"(False, False)",-2.320688869100153,"(1.9848564186064455, 3.9182381528053356)",47.58572352610419,1,1,1,0,0,0,6
5612,1.3666666666666667e-05,511111.1111111111,460000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,1,"(False, False)",-0.0694545630258236,"(0.917134533815266, 4.077090227977556)",1,1,"(False, False)",-1.4679173244430694,"(0.8298380227284703, 3.089837709612615)",0,1,"(False, False)",-3.456846071203304,"(0.9380820353036768, 2.8781623427261813)",47.58572352610419,1,1,1,0,0,0,8
5613,1.3666666666666667e-05,511111.1111111111,680000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-1.4202443150136073,"(0.9536205635401541, 2.391110538186527)",1,1,"(False, False)",-2.350969909276927,"(2.5849821269998214, 1.842969863013043)",0,1,"(False, False)",-4.035244602536259,"(0.9362719939818677, 2.2292184761107867)",47.58572352610419,1,1,1,0,0,0,7
5614,1.3666666666666667e-05,511111.1111111111,900000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-3.028153089084718,"(0.8910915837703474, 2.343201393123823)",0,1,"(False, False)",-3.6697860140829017,"(0.8888531827748991, 1.4894609013473352)",0,1,"(False, True)",-5.609255533143686,"(0.9778968863059492, 2.0013579610694165)",47.58572352610419,1,1,1,1,1,1,9
5615,1.3666666666666667e-05,511111.1111111111,1120000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-4.749608384985447,"(0.9215316608821199, 1.249590321207544)",1,1,"(False, False)",-4.789920307352504,"(1.3003583815773185, 1.3003583815773185)",0,1,"(False, True)",-6.679837101920247,"(0.9542264560213045, 1.25447599131781)",47.58572352610419,1,1,1,1,1,1,10
5616,1.3666666666666667e-05,511111.1111111111,1340000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,1,"(False, False)",-5.008291520213082,"(1.231414782395167, 1.1863792218441784)",1,1,"(False, True)",-5.087349546927451,"(1.2474339941244172, 1.2474339941244172)",0,1,"(False, True)",-6.906152055533233,"(1.0023491132072015, 1.190417920700115)",47.58572352610419,1,1,1,1,1,1,11
5617,1.3666666666666667e-05,511111.1111111111,1560000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, True)",-5.180579767829825,"(0.9018312846930054, 1.1441655571907479)",1,1,"(False, True)",-5.309564153455332,"(1.2044212874904026, 1.2044212874904026)",0,1,"(False, True)",-7.078075114904627,"(0.9666921508760298, 1.1475564415621746)",47.58572352610419,1,1,1,1,1,1,10
5618,1.3666666666666667e-05,511111.1111111111,1780000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, True)",-5.3398533468814655,"(0.971436274599056, 1.1146221724820968)",1,1,"(False, True)",-5.459233646120719,"(0.9398216875799839, 1.1701471905103151)",0,1,"(False, True)",-7.23852538173481,"(0.9546549145226662, 1.117504817981102)",47.58572352610419,1,1,1,1,1,1,10
5619,1.3666666666666667e-05,511111.1111111111,2000000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, True)",-5.468005991019515,"(0.951718665341195, 1.0931780815105805)",1,1,"(False, True)",-5.62023281636369,"(0.9450003605508014, 1.1535306624836743)",0,1,"(False, True)",-7.347341678099481,"(0.9730219748604838, 1.095655049354647)",47.58572352610419,1,1,1,1,1,1,10
5620,1.3666666666666667e-05,822222.2222222222,20000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,0,"(False, False)",17.632642465719407,"(39.17950839831677, 39.17950839831677)",0,0,"(False, False)",1.0367921434291505,"(30.352990465926673, 39.41264668684775)",1,1,"(False, False)",-1.482481913355832,"(32.0730116173317, 38.49427543040401)",47.58572352610419,1,1,1,1,0,0,7
5621,1.3666666666666667e-05,822222.2222222222,240000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,0,"(False, False)",0.6919523722071613,"(7.088661473830324, 6.28370145560498)",0,1,"(False, False)",-0.579872881477503,"(-1, 4.765395020294267)",1,1,"(False, False)",-2.025738832404656,"(1.0175734332052286, 4.834421328658142)",47.58572352610419,1,1,1,0,0,0,7
5622,1.3666666666666667e-05,822222.2222222222,460000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",0.0183195800202771,"(0.9425259978970741, 4.836073941781647)",0,1,"(False, False)",-1.0961385854667811,"(0.8873143156933665, 3.025815688403415)",0,1,"(False, False)",-3.30062852866597,"(1.0436161678162088, 3.0786124491377196)",47.58572352610419,1,1,1,0,0,0,5
5623,1.3666666666666667e-05,822222.2222222222,680000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-0.0422624776079578,"(-1, 3.210679684840999)",0,1,"(False, False)",-1.293970937828987,"(0.6855152142242045, 1.7880829078412481)",0,1,"(False, False)",-3.848772574935788,"(0.8448354720565157, 1.8170476703286038)",47.58572352610419,1,1,1,0,0,0,6
5624,1.3666666666666667e-05,822222.2222222222,900000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-1.294676357481476,"(0.9481996055483826, 3.321582381017316)",0,1,"(False, False)",-1.8500477930162305,"(0.810900476777182, 1.6417868571767629)",0,1,"(False, False)",-4.064212451569818,"(1.2088193135905976, 2.5579440178942585)",47.58572352610419,1,1,1,0,0,1,7
5625,1.3666666666666667e-05,822222.2222222222,1120000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-4.057632556661308,"(0.7897480548334175, 1.3787856132288634)",0,1,"(False, False)",-3.396488660437268,"(0.7951572808338371, 1.4771725828861515)",0,1,"(False, False)",-5.071800277483378,"(0.8516193528222664, 1.8102792735693463)",47.58572352610419,1,1,1,1,1,1,9
5626,1.3666666666666667e-05,822222.2222222222,1340000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,1,"(False, False)",-4.342147587413081,"(1.3722189788669437, 1.2860797604195429)",1,1,"(False, False)",-4.481424890999155,"(1.3943006927650075, 1.387484235480007)",0,1,"(False, True)",-6.286275743712305,"(0.9522973587521335, 1.289118131760964)",47.58572352610419,1,1,1,1,1,1,11
5627,1.3666666666666667e-05,822222.2222222222,1560000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-4.536658553717328,"(0.7985168616320915, 1.2233465424411858)",1,1,"(False, False)",-4.721571445765713,"(1.3185227627204676, 1.3185227627204676)",0,1,"(False, True)",-6.520297630672645,"(0.9011332474576172, 1.2260056308544247)",47.58572352610419,1,1,1,1,1,1,10
5628,1.3666666666666667e-05,822222.2222222222,1780000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-4.77531309608956,"(0.8922014026077851, 1.1789256658922274)",1,1,"(False, True)",-4.964023326815529,"(1.2796153120587552, 1.2796153120587552)",0,1,"(False, True)",-6.666339761110654,"(0.883846004940128, 1.181266781642834)",47.58572352610419,1,1,1,1,1,1,10
5629,1.3666666666666667e-05,822222.2222222222,2000000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, True)",-4.958702324331252,"(0.8054948058817004, 1.1463538567126172)",1,1,"(False, True)",-5.088575716670105,"(1.2478314349496498, 1.2478314349496498)",0,1,"(False, True)",-6.81478101596931,"(0.9330245692247151, 1.148426250626135)",47.58572352610419,1,1,1,1,1,1,10
5630,1.3666666666666667e-05,1133333.3333333335,20000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,0,"(False, False)",15.956681119790012,"(46.93129900697657, 46.93129900697657)",0,0,"(False, False)",1.798272491550465,"(-1, 48.049813595382936)",0,1,"(False, False)",-0.3264387993969415,"(-1, 47.92226896507208)",47.58572352610419,1,0,0,0,0,0,3
5631,1.3666666666666667e-05,1133333.3333333335,240000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",4.320414417110431,"(-1, 4.4486407314189504)",1,0,"(False, False)",0.1041305934811442,"(5.345563813047632, 4.5077871114133545)",1,1,"(False, False)",-2.0168608382529567,"(0.9547961357163186, 5.334051304386091)",47.58572352610419,1,1,1,0,0,0,6
5632,1.3666666666666667e-05,1133333.3333333335,460000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",0.1404493644700795,"(-1, 6.846135544666435)",0,1,"(False, False)",-0.3971888273780932,"(1.6430917940660381, 3.909068868026867)",0,1,"(False, False)",-2.6264835247316225,"(1.0719659942902002, 2.624976122464369)",47.58572352610419,1,1,1,0,0,0,5
5633,1.3666666666666667e-05,1133333.3333333335,680000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,0,"(False, False)",0.1145211942140311,"(0.7529956279123159, 4.93540641046327)",0,1,"(False, False)",-1.00521901160517,"(1.1847556917886446, 3.0117808279087797)",0,1,"(False, False)",-3.724138510593004,"(1.086148530084705, 2.5283730551873838)",47.58572352610419,1,1,1,0,0,1,6
5634,1.3666666666666667e-05,1133333.3333333335,900000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-1.1421635534699948,"(1.0537517634842066, 3.511223182787445)",1,1,"(False, False)",-3.341226109782961,"(2.034684633152588, 1.8056594289330994)",0,1,"(False, False)",-4.598066050295657,"(0.8093450208037848, 2.551580280044292)",47.58572352610419,1,1,1,0,1,1,9
5635,1.3666666666666667e-05,1133333.3333333335,1120000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-1.439753903128634,"(0.735578263136596, 1.4940707799376252)",1,1,"(False, False)",-3.477344193082529,"(1.9476438447229112, 1.6378371410281463)",0,1,"(False, False)",-3.58747898621612,"(0.9864193870317124, 2.3139902319956382)",47.58572352610419,1,1,1,0,1,0,8
5636,1.3666666666666667e-05,1133333.3333333335,1340000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,1,"(False, False)",-4.041152203618543,"(1.4999429270135958, 1.3764353772284281)",0,1,"(False, False)",-3.608835221466936,"(0.7205611138463061, 1.7382893159265913)",0,1,"(False, True)",-5.623545695374167,"(0.7307646640655844, 1.5124738391515788)",47.58572352610419,1,1,1,1,1,1,10
5637,1.3666666666666667e-05,1133333.3333333335,1560000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-3.8946175036120647,"(0.7742049429259297, 1.346798691478707)",1,1,"(False, False)",-4.313995493193283,"(1.437679526170152, 1.437679526170152)",0,1,"(False, True)",-5.997173216865909,"(0.8685759669384701, 1.2980797093527026)",47.58572352610419,1,1,1,1,1,1,10
5638,1.3666666666666667e-05,1133333.3333333335,1780000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,0,1,"(False, False)",-4.269413837592263,"(0.6833074704539075, 1.2565681232305652)",1,1,"(False, False)",-4.50500955555097,"(1.3857003996979926, 1.3857003996979926)",0,1,"(False, True)",-6.163305208406091,"(0.8881091774144538, 1.2404961446625897)",47.58572352610419,1,1,1,1,1,1,10
5639,1.3666666666666667e-05,1133333.3333333335,2000000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,1,"(False, False)",-4.514755846900922,"(1.321825696391499, 1.1962025055735845)",1,1,"(False, True)",-4.752737848384228,"(1.3388857969985066, 1.3388857969985066)",0,1,"(False, True)",-6.4054082098412914,"(0.7781403051456832, 1.1979043693690614)",47.58572352610419,1,1,1,1,1,1,11
5640,1.3666666666666667e-05,1444444.4444444445,20000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,0,"(False, False)",17.374200777671724,"(54.16225273175855, 54.16225273175855)",0,0,"(False, False)",1.9234202665894768,"(-1, 55.208485121426314)",1,0,"(True, True)",72.98815224304731,"(1.2792024678346233e+35, 54.28017965686477)",47.58572352610419,0,0,0,0,0,1,3
5641,1.3666666666666667e-05,1444444.4444444445,240000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,0,"(False, False)",2.5479922438868923,"(10.948170742983818, 10.948170742983818)",0,0,"(False, False)",0.0504325779442642,"(-1, 5.869204557898334)",0,1,"(False, False)",-1.4623542738926625,"(0.8727689817592378, 5.9703481093284605)",47.58572352610419,1,1,1,0,0,0,5
5642,1.3666666666666667e-05,1444444.4444444445,460000.0,37.77777777777778,993.0014706599372,0.000681064456595,0.0699561492222817,1525.0502147091402,3271.8,1,0,"(False, False)",1.229778641850936,"(1.4126962366413909, 7.46076301616172)",0,1,"(False, False)",-0.6088918050848432,"(1.6336961545646038, 3.7646468144204457)",0,1,"(False, False)",-2.0554653909377696,"(0.7617530136723698, 3.675741864517423)",47.58572352610419,1,1,1,0,0,0,6
