,initial_radius,frequency,acoustic_pressure,temperature,density,viscosity,surface_tension,sound_velocity,vapor_pressure
2180,5.03030303030303e-06,1000000.0,2462626.2626262624,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2181,5.03030303030303e-06,1000000.0,2490909.090909091,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2182,5.03030303030303e-06,1000000.0,2519191.9191919193,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2183,5.03030303030303e-06,1000000.0,2547474.7474747472,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2184,5.03030303030303e-06,1000000.0,2575757.5757575757,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2185,5.03030303030303e-06,1000000.0,2604040.404040404,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2186,5.03030303030303e-06,1000000.0,2632323.232323232,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2187,5.03030303030303e-06,1000000.0,2660606.0606060605,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2188,5.03030303030303e-06,1000000.0,2688888.888888889,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2189,5.03030303030303e-06,1000000.0,2717171.717171717,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2190,5.03030303030303e-06,1000000.0,2745454.5454545454,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2191,5.03030303030303e-06,1000000.0,2773737.373737374,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2192,5.03030303030303e-06,1000000.0,2802020.202020202,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2193,5.03030303030303e-06,1000000.0,2830303.0303030303,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2194,5.03030303030303e-06,1000000.0,2858585.8585858587,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2195,5.03030303030303e-06,1000000.0,2886868.6868686867,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2196,5.03030303030303e-06,1000000.0,2915151.515151515,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2197,5.03030303030303e-06,1000000.0,2943434.3434343436,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2198,5.03030303030303e-06,1000000.0,2971717.1717171716,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2199,5.03030303030303e-06,1000000.0,3000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2200,5.2222222222222226e-06,1000000.0,200000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2201,5.2222222222222226e-06,1000000.0,228282.82828282827,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2202,5.2222222222222226e-06,1000000.0,256565.65656565657,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2203,5.2222222222222226e-06,1000000.0,284848.48484848486,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2204,5.2222222222222226e-06,1000000.0,313131.31313131313,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2205,5.2222222222222226e-06,1000000.0,341414.1414141414,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2206,5.2222222222222226e-06,1000000.0,369696.9696969697,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2207,5.2222222222222226e-06,1000000.0,397979.797979798,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2208,5.2222222222222226e-06,1000000.0,426262.62626262626,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2209,5.2222222222222226e-06,1000000.0,454545.45454545453,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2210,5.2222222222222226e-06,1000000.0,482828.2828282828,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2211,5.2222222222222226e-06,1000000.0,511111.1111111111,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2212,5.2222222222222226e-06,1000000.0,539393.9393939395,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2213,5.2222222222222226e-06,1000000.0,567676.7676767677,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2214,5.2222222222222226e-06,1000000.0,595959.595959596,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2215,5.2222222222222226e-06,1000000.0,624242.4242424243,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2216,5.2222222222222226e-06,1000000.0,652525.2525252525,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2217,5.2222222222222226e-06,1000000.0,680808.0808080807,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2218,5.2222222222222226e-06,1000000.0,709090.9090909091,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2219,5.2222222222222226e-06,1000000.0,737373.7373737374,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2220,5.2222222222222226e-06,1000000.0,765656.5656565656,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2221,5.2222222222222226e-06,1000000.0,793939.3939393939,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2222,5.2222222222222226e-06,1000000.0,822222.2222222222,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2223,5.2222222222222226e-06,1000000.0,850505.0505050505,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2224,5.2222222222222226e-06,1000000.0,878787.8787878788,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2225,5.2222222222222226e-06,1000000.0,907070.7070707071,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2226,5.2222222222222226e-06,1000000.0,935353.5353535353,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2227,5.2222222222222226e-06,1000000.0,963636.3636363636,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2228,5.2222222222222226e-06,1000000.0,991919.191919192,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2229,5.2222222222222226e-06,1000000.0,1020202.0202020202,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2230,5.2222222222222226e-06,1000000.0,1048484.8484848485,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2231,5.2222222222222226e-06,1000000.0,1076767.6767676766,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2232,5.2222222222222226e-06,1000000.0,1105050.505050505,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2233,5.2222222222222226e-06,1000000.0,1133333.3333333335,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2234,5.2222222222222226e-06,1000000.0,1161616.1616161615,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2235,5.2222222222222226e-06,1000000.0,1189898.98989899,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2236,5.2222222222222226e-06,1000000.0,1218181.8181818181,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2237,5.2222222222222226e-06,1000000.0,1246464.6464646463,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2238,5.2222222222222226e-06,1000000.0,1274747.4747474748,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2239,5.2222222222222226e-06,1000000.0,1303030.303030303,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2240,5.2222222222222226e-06,1000000.0,1331313.1313131312,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2241,5.2222222222222226e-06,1000000.0,1359595.9595959596,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2242,5.2222222222222226e-06,1000000.0,1387878.7878787878,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2243,5.2222222222222226e-06,1000000.0,1416161.616161616,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2244,5.2222222222222226e-06,1000000.0,1444444.4444444445,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2245,5.2222222222222226e-06,1000000.0,1472727.2727272727,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2246,5.2222222222222226e-06,1000000.0,1501010.101010101,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2247,5.2222222222222226e-06,1000000.0,1529292.9292929294,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2248,5.2222222222222226e-06,1000000.0,1557575.7575757576,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2249,5.2222222222222226e-06,1000000.0,1585858.5858585858,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2250,5.2222222222222226e-06,1000000.0,1614141.4141414142,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2251,5.2222222222222226e-06,1000000.0,1642424.2424242424,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2252,5.2222222222222226e-06,1000000.0,1670707.0707070706,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2253,5.2222222222222226e-06,1000000.0,1698989.898989899,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2254,5.2222222222222226e-06,1000000.0,1727272.7272727273,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2255,5.2222222222222226e-06,1000000.0,1755555.5555555555,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2256,5.2222222222222226e-06,1000000.0,1783838.383838384,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2257,5.2222222222222226e-06,1000000.0,1812121.2121212122,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2258,5.2222222222222226e-06,1000000.0,1840404.0404040404,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2259,5.2222222222222226e-06,1000000.0,1868686.8686868686,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2260,5.2222222222222226e-06,1000000.0,1896969.696969697,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2261,5.2222222222222226e-06,1000000.0,1925252.5252525252,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2262,5.2222222222222226e-06,1000000.0,1953535.3535353534,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2263,5.2222222222222226e-06,1000000.0,1981818.1818181819,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2264,5.2222222222222226e-06,1000000.0,2010101.01010101,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2265,5.2222222222222226e-06,1000000.0,2038383.8383838383,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2266,5.2222222222222226e-06,1000000.0,2066666.6666666667,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2267,5.2222222222222226e-06,1000000.0,2094949.494949495,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2268,5.2222222222222226e-06,1000000.0,2123232.323232323,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2269,5.2222222222222226e-06,1000000.0,2151515.1515151514,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2270,5.2222222222222226e-06,1000000.0,2179797.97979798,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2271,5.2222222222222226e-06,1000000.0,2208080.8080808083,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2272,5.2222222222222226e-06,1000000.0,2236363.6363636362,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2273,5.2222222222222226e-06,1000000.0,2264646.4646464647,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2274,5.2222222222222226e-06,1000000.0,2292929.2929292927,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2275,5.2222222222222226e-06,1000000.0,2321212.121212121,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2276,5.2222222222222226e-06,1000000.0,2349494.9494949495,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2277,5.2222222222222226e-06,1000000.0,2377777.777777778,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2278,5.2222222222222226e-06,1000000.0,2406060.606060606,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2279,5.2222222222222226e-06,1000000.0,2434343.4343434344,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2280,5.2222222222222226e-06,1000000.0,2462626.2626262624,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2281,5.2222222222222226e-06,1000000.0,2490909.090909091,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2282,5.2222222222222226e-06,1000000.0,2519191.9191919193,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2283,5.2222222222222226e-06,1000000.0,2547474.7474747472,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2284,5.2222222222222226e-06,1000000.0,2575757.5757575757,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2285,5.2222222222222226e-06,1000000.0,2604040.404040404,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2286,5.2222222222222226e-06,1000000.0,2632323.232323232,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2287,5.2222222222222226e-06,1000000.0,2660606.0606060605,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2288,5.2222222222222226e-06,1000000.0,2688888.888888889,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2289,5.2222222222222226e-06,1000000.0,2717171.717171717,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2290,5.2222222222222226e-06,1000000.0,2745454.5454545454,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2291,5.2222222222222226e-06,1000000.0,2773737.373737374,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2292,5.2222222222222226e-06,1000000.0,2802020.202020202,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2293,5.2222222222222226e-06,1000000.0,2830303.0303030303,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2294,5.2222222222222226e-06,1000000.0,2858585.8585858587,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2295,5.2222222222222226e-06,1000000.0,2886868.6868686867,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2296,5.2222222222222226e-06,1000000.0,2915151.515151515,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2297,5.2222222222222226e-06,1000000.0,2943434.3434343436,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2298,5.2222222222222226e-06,1000000.0,2971717.1717171716,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2299,5.2222222222222226e-06,1000000.0,3000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2300,5.414141414141415e-06,1000000.0,200000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2301,5.414141414141415e-06,1000000.0,228282.82828282827,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2302,5.414141414141415e-06,1000000.0,256565.65656565657,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2303,5.414141414141415e-06,1000000.0,284848.48484848486,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2304,5.414141414141415e-06,1000000.0,313131.31313131313,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2305,5.414141414141415e-06,1000000.0,341414.1414141414,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2306,5.414141414141415e-06,1000000.0,369696.9696969697,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2307,5.414141414141415e-06,1000000.0,397979.797979798,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2308,5.414141414141415e-06,1000000.0,426262.62626262626,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2309,5.414141414141415e-06,1000000.0,454545.45454545453,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2310,5.414141414141415e-06,1000000.0,482828.2828282828,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2311,5.414141414141415e-06,1000000.0,511111.1111111111,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2312,5.414141414141415e-06,1000000.0,539393.9393939395,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2313,5.414141414141415e-06,1000000.0,567676.7676767677,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2314,5.414141414141415e-06,1000000.0,595959.595959596,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2315,5.414141414141415e-06,1000000.0,624242.4242424243,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2316,5.414141414141415e-06,1000000.0,652525.2525252525,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2317,5.414141414141415e-06,1000000.0,680808.0808080807,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2318,5.414141414141415e-06,1000000.0,709090.9090909091,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2319,5.414141414141415e-06,1000000.0,737373.7373737374,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2320,5.414141414141415e-06,1000000.0,765656.5656565656,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2321,5.414141414141415e-06,1000000.0,793939.3939393939,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2322,5.414141414141415e-06,1000000.0,822222.2222222222,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2323,5.414141414141415e-06,1000000.0,850505.0505050505,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2324,5.414141414141415e-06,1000000.0,878787.8787878788,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2325,5.414141414141415e-06,1000000.0,907070.7070707071,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2326,5.414141414141415e-06,1000000.0,935353.5353535353,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2327,5.414141414141415e-06,1000000.0,963636.3636363636,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2328,5.414141414141415e-06,1000000.0,991919.191919192,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2329,5.414141414141415e-06,1000000.0,1020202.0202020202,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2330,5.414141414141415e-06,1000000.0,1048484.8484848485,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2331,5.414141414141415e-06,1000000.0,1076767.6767676766,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2332,5.414141414141415e-06,1000000.0,1105050.505050505,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2333,5.414141414141415e-06,1000000.0,1133333.3333333335,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2334,5.414141414141415e-06,1000000.0,1161616.1616161615,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2335,5.414141414141415e-06,1000000.0,1189898.98989899,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2336,5.414141414141415e-06,1000000.0,1218181.8181818181,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2337,5.414141414141415e-06,1000000.0,1246464.6464646463,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2338,5.414141414141415e-06,1000000.0,1274747.4747474748,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2339,5.414141414141415e-06,1000000.0,1303030.303030303,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2340,5.414141414141415e-06,1000000.0,1331313.1313131312,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2341,5.414141414141415e-06,1000000.0,1359595.9595959596,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2342,5.414141414141415e-06,1000000.0,1387878.7878787878,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2343,5.414141414141415e-06,1000000.0,1416161.616161616,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2344,5.414141414141415e-06,1000000.0,1444444.4444444445,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2345,5.414141414141415e-06,1000000.0,1472727.2727272727,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2346,5.414141414141415e-06,1000000.0,1501010.101010101,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2347,5.414141414141415e-06,1000000.0,1529292.9292929294,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2348,5.414141414141415e-06,1000000.0,1557575.7575757576,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2349,5.414141414141415e-06,1000000.0,1585858.5858585858,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2350,5.414141414141415e-06,1000000.0,1614141.4141414142,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2351,5.414141414141415e-06,1000000.0,1642424.2424242424,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2352,5.414141414141415e-06,1000000.0,1670707.0707070706,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2353,5.414141414141415e-06,1000000.0,1698989.898989899,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2354,5.414141414141415e-06,1000000.0,1727272.7272727273,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2355,5.414141414141415e-06,1000000.0,1755555.5555555555,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2356,5.414141414141415e-06,1000000.0,1783838.383838384,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2357,5.414141414141415e-06,1000000.0,1812121.2121212122,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2358,5.414141414141415e-06,1000000.0,1840404.0404040404,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2359,5.414141414141415e-06,1000000.0,1868686.8686868686,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2360,5.414141414141415e-06,1000000.0,1896969.696969697,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2361,5.414141414141415e-06,1000000.0,1925252.5252525252,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2362,5.414141414141415e-06,1000000.0,1953535.3535353534,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2363,5.414141414141415e-06,1000000.0,1981818.1818181819,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2364,5.414141414141415e-06,1000000.0,2010101.01010101,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2365,5.414141414141415e-06,1000000.0,2038383.8383838383,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2366,5.414141414141415e-06,1000000.0,2066666.6666666667,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2367,5.414141414141415e-06,1000000.0,2094949.494949495,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2368,5.414141414141415e-06,1000000.0,2123232.323232323,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2369,5.414141414141415e-06,1000000.0,2151515.1515151514,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2370,5.414141414141415e-06,1000000.0,2179797.97979798,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2371,5.414141414141415e-06,1000000.0,2208080.8080808083,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2372,5.414141414141415e-06,1000000.0,2236363.6363636362,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2373,5.414141414141415e-06,1000000.0,2264646.4646464647,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2374,5.414141414141415e-06,1000000.0,2292929.2929292927,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2375,5.414141414141415e-06,1000000.0,2321212.121212121,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2376,5.414141414141415e-06,1000000.0,2349494.9494949495,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2377,5.414141414141415e-06,1000000.0,2377777.777777778,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2378,5.414141414141415e-06,1000000.0,2406060.606060606,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2379,5.414141414141415e-06,1000000.0,2434343.4343434344,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2380,5.414141414141415e-06,1000000.0,2462626.2626262624,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2381,5.414141414141415e-06,1000000.0,2490909.090909091,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2382,5.414141414141415e-06,1000000.0,2519191.9191919193,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2383,5.414141414141415e-06,1000000.0,2547474.7474747472,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2384,5.414141414141415e-06,1000000.0,2575757.5757575757,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2385,5.414141414141415e-06,1000000.0,2604040.404040404,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2386,5.414141414141415e-06,1000000.0,2632323.232323232,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
2387,5.414141414141415e-06,1000000.0,2660606.0606060605,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
